"type","element1","type1","charge1","ind11","inda1","logp1","lumo1","element2","type2","charge2","ind12","inda2","logp2","lumo2","Class"
1,"c",22,-0.115,1,1,5.07,-2.164,"h",3,0.145,1,1,5.07,-2.164,"yes"
1,"c",22,-0.115,1,1,5.07,-2.164,"h",3,0.144,1,1,5.07,-2.164,"yes"
1,"c",21,-0.115,1,1,5.07,-2.164,"h",3,0.144,1,1,5.07,-2.164,"yes"
7,"c",27,-0.085,1,1,5.07,-2.164,"c",27,0.015,1,1,5.07,-2.164,"yes"
7,"c",27,0.015,1,1,5.07,-2.164,"c",22,-0.115,1,1,5.07,-2.164,"yes"
7,"c",195,0.015,1,1,5.07,-2.164,"c",27,-0.085,1,1,5.07,-2.164,"yes"
1,"c",22,-0.111,1,0,6.79,-1.728,"h",3,0.149,1,0,6.79,-1.728,"yes"
1,"c",22,-0.111,1,0,6.79,-1.728,"h",3,0.149,1,0,6.79,-1.728,"yes"
7,"c",27,0.019,1,0,6.79,-1.728,"c",22,-0.111,1,0,6.79,-1.728,"yes"
7,"c",22,-0.111,1,0,6.79,-1.728,"c",22,-0.111,1,0,6.79,-1.728,"yes"
7,"c",27,-0.081,1,0,6.79,-1.728,"c",27,-0.081,1,0,6.79,-1.728,"yes"
7,"c",22,-0.111,1,0,6.79,-1.728,"c",22,-0.111,1,0,6.79,-1.728,"yes"
7,"c",22,-0.111,1,0,6.79,-1.728,"c",22,-0.111,1,0,6.79,-1.728,"yes"
7,"c",22,-0.111,1,0,6.79,-1.728,"c",27,0.019,1,0,6.79,-1.728,"yes"
7,"c",22,-0.111,1,0,6.79,-1.728,"c",27,0.019,1,0,6.79,-1.728,"yes"
7,"c",27,0.019,1,0,6.79,-1.728,"c",27,-0.081,1,0,6.79,-1.728,"yes"
7,"c",22,-0.111,1,0,6.79,-1.728,"c",27,0.019,1,0,6.79,-1.728,"yes"
1,"c",22,-0.111,1,0,6.79,-1.728,"h",3,0.15,1,0,6.79,-1.728,"yes"
7,"c",27,-0.081,1,0,6.79,-1.728,"c",27,-0.081,1,0,6.79,-1.728,"yes"
7,"c",27,-0.081,1,0,6.79,-1.728,"c",27,-0.081,1,0,6.79,-1.728,"yes"
7,"c",22,-0.111,1,0,6.79,-1.728,"c",27,0.019,1,0,6.79,-1.728,"yes"
7,"c",22,-0.119,1,0,3.43,-1.398,"c",22,-0.119,1,0,3.43,-1.398,"yes"
1,"c",29,0.011,1,0,3.43,-1.398,"c",29,0.011,1,0,3.43,-1.398,"yes"
2,"n",38,0.812,1,0,3.43,-1.398,"o",40,-0.389,1,0,3.43,-1.398,"yes"
1,"c",22,-0.119,1,0,3.43,-1.398,"h",3,0.141,1,0,3.43,-1.398,"yes"
1,"c",22,-0.119,1,0,3.43,-1.398,"h",3,0.141,1,0,3.43,-1.398,"yes"
1,"c",22,-0.119,1,0,3.43,-1.398,"h",3,0.141,1,0,3.43,-1.398,"yes"
1,"c",10,0.011,1,0,3.43,-1.398,"h",3,0.061,1,0,3.43,-1.398,"yes"
7,"c",22,-0.119,1,0,3.43,-1.398,"c",22,-0.119,1,0,3.43,-1.398,"yes"
7,"c",22,-0.119,1,0,3.43,-1.398,"c",29,0.011,1,0,3.43,-1.398,"yes"
7,"c",29,0.011,1,0,3.43,-1.398,"c",22,-0.119,1,0,3.43,-1.398,"yes"
1,"c",10,0.011,1,0,3.43,-1.398,"c",22,-0.119,1,0,3.43,-1.398,"yes"
7,"c",22,-0.093,0,0,2.17,-2.072,"c",22,-0.093,0,0,2.17,-2.072,"yes"
2,"o",40,-0.363,0,0,2.17,-2.072,"n",38,0.836,0,0,2.17,-2.072,"yes"
7,"c",22,-0.093,0,0,2.17,-2.072,"c",22,-0.093,0,0,2.17,-2.072,"yes"
7,"c",22,-0.093,0,0,2.17,-2.072,"c",22,-0.093,0,0,2.17,-2.072,"yes"
1,"c",22,-0.093,0,0,2.17,-2.072,"h",3,0.167,0,0,2.17,-2.072,"yes"
1,"c",22,-0.093,0,0,2.17,-2.072,"h",3,0.167,0,0,2.17,-2.072,"yes"
7,"c",22,-0.114,1,0,5.87,-1.801,"c",22,-0.114,1,0,5.87,-1.801,"yes"
7,"c",27,0.016,1,0,5.87,-1.801,"c",195,-0.084,1,0,5.87,-1.801,"yes"
7,"c",27,-0.084,1,0,5.87,-1.801,"c",195,-0.084,1,0,5.87,-1.801,"yes"
1,"c",22,-0.114,1,0,5.87,-1.801,"h",3,0.145,1,0,5.87,-1.801,"yes"
7,"c",27,0.016,1,0,5.87,-1.801,"c",22,-0.114,1,0,5.87,-1.801,"yes"
1,"c",22,-0.114,1,0,5.87,-1.801,"h",3,0.145,1,0,5.87,-1.801,"yes"
1,"c",22,-0.114,1,0,5.87,-1.801,"h",3,0.145,1,0,5.87,-1.801,"yes"
7,"c",22,-0.114,1,0,5.87,-1.801,"c",22,-0.114,1,0,5.87,-1.801,"yes"
1,"n",38,0.815,1,0,5.87,-1.801,"c",22,-0.114,1,0,5.87,-1.801,"yes"
7,"c",22,-0.114,1,0,5.87,-1.801,"c",27,0.016,1,0,5.87,-1.801,"yes"
7,"c",195,-0.084,1,0,5.87,-1.801,"c",27,-0.084,1,0,5.87,-1.801,"yes"
7,"c",27,0.016,1,0,5.87,-1.801,"c",27,-0.084,1,0,5.87,-1.801,"yes"
1,"c",22,-0.114,1,0,5.87,-1.801,"h",3,0.145,1,0,5.87,-1.801,"yes"
7,"c",22,-0.118,1,0,4.11,-1.558,"c",22,-0.118,1,0,4.11,-1.558,"yes"
1,"c",29,0.012,1,0,4.11,-1.558,"c",29,0.012,1,0,4.11,-1.558,"yes"
1,"c",22,0.311,1,0,4.11,-1.558,"f",92,-0.289,1,0,4.11,-1.558,"yes"
7,"c",22,-0.118,1,0,4.11,-1.558,"c",22,-0.118,1,0,4.11,-1.558,"yes"
1,"c",22,-0.118,1,0,4.11,-1.558,"h",3,0.141,1,0,4.11,-1.558,"yes"
1,"c",22,-0.118,1,0,4.11,-1.558,"h",3,0.141,1,0,4.11,-1.558,"yes"
1,"c",10,0.012,1,0,4.11,-1.558,"h",3,0.062,1,0,4.11,-1.558,"yes"
7,"c",22,-0.118,1,0,4.11,-1.558,"c",22,-0.118,1,0,4.11,-1.558,"yes"
7,"c",29,0.012,1,0,4.11,-1.558,"c",22,-0.118,1,0,4.11,-1.558,"yes"
7,"c",22,-0.118,1,0,4.11,-1.558,"c",22,-0.118,1,0,4.11,-1.558,"yes"
7,"c",22,-0.118,1,0,4.11,-1.558,"c",22,0.311,1,0,4.11,-1.558,"yes"
2,"o",40,-0.376,1,0,2.42,-2.837,"n",38,0.823,1,0,2.42,-2.837,"yes"
1,"c",22,-0.106,1,0,2.42,-2.837,"h",3,0.154,1,0,2.42,-2.837,"yes"
7,"c",22,-0.106,1,0,2.42,-2.837,"c",29,0.024,1,0,2.42,-2.837,"yes"
7,"c",27,-0.067,0,0,1.86,-1.456,"n",35,-0.738,0,0,1.86,-1.456,"no"
7,"n",35,-0.738,0,0,1.86,-1.456,"c",22,0.282,0,0,1.86,-1.456,"no"
7,"c",22,0.282,0,0,1.86,-1.456,"c",22,-0.097,0,0,1.86,-1.456,"no"
7,"c",22,-0.097,0,0,1.86,-1.456,"c",22,-0.097,0,0,1.86,-1.456,"no"
1,"c",22,-0.097,0,0,1.86,-1.456,"h",3,0.163,0,0,1.86,-1.456,"no"
7,"c",22,-0.097,0,0,1.86,-1.456,"c",27,-0.067,0,0,1.86,-1.456,"no"
7,"c",27,-0.067,0,0,1.86,-1.456,"c",27,0.033,0,0,1.86,-1.456,"no"
1,"n",38,0.832,0,0,1.86,-1.456,"c",22,-0.097,0,0,1.86,-1.456,"no"
7,"c",22,-0.097,0,0,1.86,-1.456,"c",22,-0.097,0,0,1.86,-1.456,"no"
7,"c",22,-0.115,1,1,5.07,-2.005,"c",22,-0.115,1,1,5.07,-2.005,"yes"
7,"c",21,-0.085,1,1,5.07,-2.005,"c",26,-0.085,1,1,5.07,-2.005,"yes"
7,"c",27,0.015,1,1,5.07,-2.005,"c",27,0.015,1,1,5.07,-2.005,"yes"
7,"c",27,0.015,1,1,5.07,-2.005,"c",22,-0.115,1,1,5.07,-2.005,"yes"
7,"c",22,-0.115,1,1,5.07,-2.005,"c",22,-0.115,1,1,5.07,-2.005,"yes"
7,"c",21,0.015,1,1,5.07,-2.005,"c",21,-0.085,1,1,5.07,-2.005,"yes"
1,"c",22,-0.115,1,1,5.07,-2.005,"h",3,0.145,1,1,5.07,-2.005,"yes"
1,"c",22,-0.115,1,1,5.07,-2.005,"h",3,0.145,1,1,5.07,-2.005,"yes"
1,"c",22,-0.115,1,1,5.07,-2.005,"h",3,0.144,1,1,5.07,-2.005,"yes"
1,"c",22,-0.115,1,1,5.07,-2.005,"h",3,0.145,1,1,5.07,-2.005,"yes"
1,"c",22,-0.115,1,1,5.07,-2.005,"h",3,0.144,1,1,5.07,-2.005,"yes"
1,"c",22,-0.115,1,1,5.07,-2.005,"h",3,0.144,1,1,5.07,-2.005,"yes"
1,"c",22,-0.115,1,1,5.07,-2.005,"h",3,0.144,1,1,5.07,-2.005,"yes"
2,"o",40,-0.386,1,1,5.07,-2.005,"n",38,0.814,1,1,5.07,-2.005,"yes"
2,"o",40,-0.386,1,1,5.07,-2.005,"n",38,0.814,1,1,5.07,-2.005,"yes"
7,"c",26,-0.085,1,1,5.07,-2.005,"c",27,-0.085,1,1,5.07,-2.005,"yes"
7,"c",27,-0.085,1,1,5.07,-2.005,"c",26,-0.085,1,1,5.07,-2.005,"yes"
7,"c",27,-0.085,1,1,5.07,-2.005,"c",27,0.015,1,1,5.07,-2.005,"yes"
7,"c",28,0.012,1,0,4.44,-2.055,"c",28,0.012,1,0,4.44,-2.055,"yes"
7,"c",22,-0.118,1,0,4.44,-2.055,"c",22,-0.118,1,0,4.44,-2.055,"yes"
1,"c",22,-0.118,1,0,4.44,-2.055,"h",3,0.142,1,0,4.44,-2.055,"yes"
1,"c",22,-0.118,1,0,4.44,-2.055,"n",38,0.812,1,0,4.44,-2.055,"yes"
1,"c",22,-0.118,1,0,4.44,-2.055,"n",38,0.812,1,0,4.44,-2.055,"yes"
7,"c",27,0.012,1,0,4.44,-2.055,"c",27,-0.088,1,0,4.44,-2.055,"yes"
1,"c",28,0.012,1,0,4.44,-2.055,"c",28,0.012,1,0,4.44,-2.055,"yes"
1,"c",22,-0.118,1,0,4.44,-2.055,"h",3,0.142,1,0,4.44,-2.055,"yes"
1,"c",22,-0.118,1,0,4.44,-2.055,"h",3,0.142,1,0,4.44,-2.055,"yes"
1,"c",22,-0.118,1,0,4.44,-2.055,"h",3,0.142,1,0,4.44,-2.055,"yes"
7,"c",22,-0.113,0,0,3,-2.562,"c",22,-0.113,0,0,3,-2.562,"yes"
7,"c",22,-0.113,0,0,3,-2.562,"c",22,-0.113,0,0,3,-2.562,"yes"
7,"c",22,-0.113,0,0,3,-2.562,"c",22,-0.113,0,0,3,-2.562,"yes"
1,"n",38,0.818,0,0,3,-2.562,"c",22,-0.113,0,0,3,-2.562,"yes"
2,"o",40,-0.382,0,0,3,-2.562,"n",38,0.818,0,0,3,-2.562,"yes"
1,"c",22,-0.113,0,0,3,-2.562,"n",38,0.818,0,0,3,-2.562,"yes"
2,"n",38,0.818,0,0,3,-2.562,"o",40,-0.382,0,0,3,-2.562,"yes"
1,"c",29,0.017,0,0,3,-2.562,"c",29,0.017,0,0,3,-2.562,"yes"
7,"c",22,-0.113,0,0,3,-2.562,"c",22,-0.113,0,0,3,-2.562,"yes"
1,"c",22,-0.113,0,0,3,-2.562,"h",3,0.147,0,0,3,-2.562,"yes"
7,"c",22,-0.127,1,0,4.23,-1.591,"c",22,0.203,1,0,4.23,-1.591,"yes"
7,"c",22,0.203,1,0,4.23,-1.591,"c",22,-0.127,1,0,4.23,-1.591,"yes"
7,"c",22,-0.127,1,0,4.23,-1.591,"c",29,0.003,1,0,4.23,-1.591,"yes"
1,"c",22,-0.127,1,0,4.23,-1.591,"h",3,0.133,1,0,4.23,-1.591,"yes"
1,"c",10,0.003,1,0,4.23,-1.591,"h",3,0.053,1,0,4.23,-1.591,"yes"
1,"c",22,0.203,1,0,4.23,-1.591,"n",32,-0.398,1,0,4.23,-1.591,"yes"
1,"c",232,1.002,1,0,4.23,-1.591,"f",92,-0.297,1,0,4.23,-1.591,"yes"
1,"c",232,1.002,1,0,4.23,-1.591,"f",92,-0.297,1,0,4.23,-1.591,"yes"
7,"c",22,-0.127,1,0,4.23,-1.591,"c",29,0.003,1,0,4.23,-1.591,"yes"
7,"c",29,0.003,1,0,4.23,-1.591,"c",22,-0.127,1,0,4.23,-1.591,"yes"
1,"c",22,-0.127,1,0,4.23,-1.591,"h",3,0.133,1,0,4.23,-1.591,"yes"
7,"c",22,-0.123,0,0,3.24,-1.451,"c",22,-0.123,0,0,3.24,-1.451,"no"
1,"c",22,-0.123,0,0,3.24,-1.451,"h",3,0.137,0,0,3.24,-1.451,"no"
2,"n",38,0.806,0,0,3.24,-1.451,"o",40,-0.395,0,0,3.24,-1.451,"no"
7,"c",27,0.006,0,0,3.24,-1.451,"c",27,0.006,0,0,3.24,-1.451,"no"
7,"c",27,0.006,0,0,3.24,-1.451,"c",22,-0.123,0,0,3.24,-1.451,"no"
7,"c",22,-0.123,0,0,3.24,-1.451,"c",22,-0.123,0,0,3.24,-1.451,"no"
1,"c",22,-0.123,0,0,3.24,-1.451,"h",3,0.137,0,0,3.24,-1.451,"no"
7,"c",29,0.008,1,0,3.06,-1.176,"c",22,-0.122,1,0,3.06,-1.176,"yes"
1,"c",10,0.008,1,0,3.06,-1.176,"c",22,-0.122,1,0,3.06,-1.176,"yes"
7,"c",22,-0.122,1,0,3.06,-1.176,"c",29,0.008,1,0,3.06,-1.176,"yes"
1,"c",29,0.008,1,0,3.06,-1.176,"c",29,0.008,1,0,3.06,-1.176,"yes"
1,"c",22,-0.122,1,0,3.06,-1.176,"h",3,0.138,1,0,3.06,-1.176,"yes"
1,"c",22,-0.122,1,0,3.06,-1.176,"c",10,0.008,1,0,3.06,-1.176,"yes"
1,"c",22,0.208,1,0,3.06,-1.176,"n",32,-0.773,1,0,3.06,-1.176,"yes"
7,"c",22,-0.122,1,0,3.06,-1.176,"c",22,-0.122,1,0,3.06,-1.176,"yes"
1,"c",22,-0.122,1,0,3.06,-1.176,"h",3,0.138,1,0,3.06,-1.176,"yes"
1,"c",22,-0.122,1,0,3.06,-1.176,"h",3,0.138,1,0,3.06,-1.176,"yes"
7,"c",27,0.007,0,0,3.43,-1.24,"c",22,-0.123,0,0,3.43,-1.24,"no"
1,"c",22,-0.123,0,0,3.43,-1.24,"h",3,0.137,0,0,3.43,-1.24,"no"
1,"c",22,-0.173,0,0,3.43,-1.24,"c",10,0.007,0,0,3.43,-1.24,"no"
1,"c",10,0.007,0,0,3.43,-1.24,"h",3,0.057,0,0,3.43,-1.24,"no"
7,"c",22,-0.123,0,0,3.43,-1.24,"c",22,-0.123,0,0,3.43,-1.24,"no"
1,"c",22,-0.123,0,0,3.43,-1.24,"n",38,0.806,0,0,3.43,-1.24,"no"
7,"c",22,-0.123,0,0,3.43,-1.24,"c",27,0.007,0,0,3.43,-1.24,"no"
7,"c",22,-0.123,0,0,3.43,-1.24,"c",22,-0.123,0,0,3.43,-1.24,"no"
1,"c",22,-0.123,0,0,3.43,-1.24,"h",3,0.137,0,0,3.43,-1.24,"no"
1,"c",22,-0.123,0,0,3.43,-1.24,"h",3,0.137,0,0,3.43,-1.24,"no"
1,"c",22,-0.126,0,0,4.18,-1.428,"h",3,0.135,0,0,4.18,-1.428,"yes"
1,"c",10,-0.096,0,0,4.18,-1.428,"c",10,-0.096,0,0,4.18,-1.428,"yes"
1,"c",10,-0.096,0,0,4.18,-1.428,"h",3,0.054,0,0,4.18,-1.428,"yes"
7,"c",22,0.004,0,0,4.18,-1.428,"c",22,-0.126,0,0,4.18,-1.428,"yes"
7,"c",22,-0.126,0,0,4.18,-1.428,"c",22,-0.126,0,0,4.18,-1.428,"yes"
7,"c",22,-0.126,0,0,4.18,-1.428,"c",22,-0.126,0,0,4.18,-1.428,"yes"
7,"c",22,-0.126,0,0,4.18,-1.428,"c",22,-0.126,0,0,4.18,-1.428,"yes"
1,"c",22,-0.126,0,0,4.18,-1.428,"h",3,0.135,0,0,4.18,-1.428,"yes"
2,"o",40,-0.395,0,0,4.18,-1.428,"n",38,0.805,0,0,4.18,-1.428,"yes"
7,"c",22,-0.126,0,0,4.18,-1.428,"c",22,-0.126,0,0,4.18,-1.428,"yes"
2,"n",38,0.805,0,0,4.18,-1.428,"o",40,-0.395,0,0,4.18,-1.428,"yes"
7,"c",22,-0.126,0,0,4.18,-1.428,"c",22,0.004,0,0,4.18,-1.428,"yes"
7,"c",22,-0.126,0,0,4.18,-1.428,"c",22,-0.126,0,0,4.18,-1.428,"yes"
1,"c",22,-0.126,0,0,4.18,-1.428,"h",3,0.135,0,0,4.18,-1.428,"yes"
7,"c",29,0.005,0,0,3.77,-1.228,"c",22,-0.125,0,0,3.77,-1.228,"no"
7,"c",22,-0.125,0,0,3.77,-1.228,"c",22,-0.125,0,0,3.77,-1.228,"no"
1,"n",38,0.806,0,0,3.77,-1.228,"c",22,-0.125,0,0,3.77,-1.228,"no"
7,"c",22,-0.125,0,0,3.77,-1.228,"c",22,-0.125,0,0,3.77,-1.228,"no"
7,"c",22,-0.125,0,0,3.77,-1.228,"c",22,-0.125,0,0,3.77,-1.228,"no"
1,"c",22,-0.125,0,0,3.77,-1.228,"h",3,0.135,0,0,3.77,-1.228,"no"
7,"c",22,-0.125,0,0,3.77,-1.228,"c",22,-0.125,0,0,3.77,-1.228,"no"
7,"c",22,-0.125,0,0,3.77,-1.228,"c",29,0.005,0,0,3.77,-1.228,"no"
1,"c",22,-0.125,0,0,3.77,-1.228,"h",3,0.136,0,0,3.77,-1.228,"no"
7,"n",35,-0.752,0,0,1.87,-1.443,"c",22,0.268,0,0,1.87,-1.443,"no"
7,"c",22,-0.111,0,0,1.87,-1.443,"c",22,-0.111,0,0,1.87,-1.443,"no"
1,"c",22,-0.111,0,0,1.87,-1.443,"h",3,0.149,0,0,1.87,-1.443,"no"
1,"c",22,0.198,0,0,1.87,-1.443,"o",50,-0.212,0,0,1.87,-1.443,"no"
7,"c",22,-0.111,0,0,1.87,-1.443,"c",27,-0.081,0,0,1.87,-1.443,"no"
7,"c",27,-0.081,0,0,1.87,-1.443,"c",27,0.019,0,0,1.87,-1.443,"no"
7,"c",22,-0.111,0,0,1.87,-1.443,"c",22,0.198,0,0,1.87,-1.443,"no"
1,"c",22,-0.111,0,0,1.87,-1.443,"h",3,0.149,0,0,1.87,-1.443,"no"
7,"c",27,-0.081,0,0,1.87,-1.443,"n",35,-0.752,0,0,1.87,-1.443,"no"
7,"c",22,-0.122,1,0,4.69,-1.591,"c",29,0.008,1,0,4.69,-1.591,"yes"
7,"c",28,0.008,1,0,4.69,-1.591,"c",22,-0.122,1,0,4.69,-1.591,"yes"
7,"c",22,-0.122,1,0,4.69,-1.591,"c",22,-0.122,1,0,4.69,-1.591,"yes"
1,"c",22,-0.122,1,0,4.69,-1.591,"h",3,0.138,1,0,4.69,-1.591,"yes"
1,"c",22,-0.122,1,0,4.69,-1.591,"h",3,0.138,1,0,4.69,-1.591,"yes"
1,"c",22,-0.122,1,0,4.69,-1.591,"h",3,0.139,1,0,4.69,-1.591,"yes"
1,"c",22,-0.122,1,0,4.69,-1.591,"h",3,0.139,1,0,4.69,-1.591,"yes"
1,"c",22,-0.122,1,0,4.69,-1.591,"h",3,0.138,1,0,4.69,-1.591,"yes"
1,"c",22,-0.122,1,0,4.69,-1.591,"h",3,0.139,1,0,4.69,-1.591,"yes"
7,"c",22,-0.122,1,0,4.69,-1.591,"c",27,0.008,1,0,4.69,-1.591,"yes"
1,"c",29,0.008,1,0,4.69,-1.591,"c",28,0.008,1,0,4.69,-1.591,"yes"
7,"c",27,0.008,1,0,4.69,-1.591,"c",22,-0.122,1,0,4.69,-1.591,"yes"
7,"c",22,-0.122,1,0,4.69,-1.591,"c",22,-0.122,1,0,4.69,-1.591,"yes"
7,"c",22,-0.122,1,0,4.69,-1.591,"c",22,-0.122,1,0,4.69,-1.591,"yes"
1,"c",22,-0.123,0,0,3.19,-1.266,"h",3,0.136,0,0,3.19,-1.266,"no"
1,"n",38,0.806,0,0,3.19,-1.266,"c",22,-0.123,0,0,3.19,-1.266,"no"
1,"c",22,-0.123,0,0,3.19,-1.266,"h",3,0.137,0,0,3.19,-1.266,"no"
2,"o",40,-0.395,0,0,3.19,-1.266,"n",38,0.806,0,0,3.19,-1.266,"no"
7,"c",22,-0.123,0,0,3.19,-1.266,"c",22,-0.123,0,0,3.19,-1.266,"no"
2,"n",38,0.806,0,0,3.19,-1.266,"o",40,-0.395,0,0,3.19,-1.266,"no"
7,"c",22,-0.123,0,0,3.19,-1.266,"c",27,0.006,0,0,3.19,-1.266,"no"
7,"c",22,-0.123,0,0,3.19,-1.266,"c",27,0.006,0,0,3.19,-1.266,"no"
7,"c",27,0.006,0,0,3.19,-1.266,"c",27,0.006,0,0,3.19,-1.266,"no"
7,"c",27,0.006,0,0,3.19,-1.266,"c",22,-0.123,0,0,3.19,-1.266,"no"
7,"c",22,-0.123,0,0,3.19,-1.266,"c",22,-0.123,0,0,3.19,-1.266,"no"
7,"c",22,-0.107,1,0,4.83,-1.6,"c",22,-0.107,1,0,4.83,-1.6,"yes"
7,"c",22,-0.107,1,0,4.83,-1.6,"c",22,-0.107,1,0,4.83,-1.6,"yes"
1,"c",22,-0.107,1,0,4.83,-1.6,"h",3,0.153,1,0,4.83,-1.6,"yes"
1,"c",22,-0.107,1,0,4.83,-1.6,"c",10,0.023,1,0,4.83,-1.6,"yes"
1,"c",10,0.023,1,0,4.83,-1.6,"h",3,0.073,1,0,4.83,-1.6,"yes"
1,"c",22,-0.107,1,0,4.83,-1.6,"b",94,-0.127,1,0,4.83,-1.6,"yes"
1,"c",22,-0.107,1,0,4.83,-1.6,"n",38,0.822,1,0,4.83,-1.6,"yes"
2,"n",38,0.822,1,0,4.83,-1.6,"o",40,-0.378,1,0,4.83,-1.6,"yes"
1,"c",22,-0.107,1,0,4.83,-1.6,"h",3,0.153,1,0,4.83,-1.6,"yes"
1,"n",34,-0.533,0,0,1.77,-1.19,"c",10,0.098,0,0,1.77,-1.19,"no"
1,"c",22,-0.122,0,0,1.77,-1.19,"n",38,0.807,0,0,1.77,-1.19,"no"
2,"n",38,0.807,0,0,1.77,-1.19,"o",40,-0.393,0,0,1.77,-1.19,"no"
1,"c",22,-0.122,0,0,1.77,-1.19,"h",3,0.138,0,0,1.77,-1.19,"no"
1,"c",21,-0.122,0,0,1.77,-1.19,"h",3,0.138,0,0,1.77,-1.19,"no"
1,"c",10,0.098,0,0,1.77,-1.19,"h",3,0.058,0,0,1.77,-1.19,"no"
7,"c",22,-0.122,0,0,1.77,-1.19,"c",22,-0.122,0,0,1.77,-1.19,"no"
7,"c",22,-0.122,0,0,1.77,-1.19,"c",26,0.307,0,0,1.77,-1.19,"no"
7,"c",26,0.307,0,0,1.77,-1.19,"c",26,0.108,0,0,1.77,-1.19,"no"
7,"c",26,0.307,0,0,1.77,-1.19,"n",34,-0.393,0,0,1.77,-1.19,"no"
7,"n",34,-0.393,0,0,1.77,-1.19,"n",34,-0.533,0,0,1.77,-1.19,"no"
7,"c",22,-0.122,1,0,4.69,-1.57,"c",22,-0.122,1,0,4.69,-1.57,"yes"
7,"c",22,-0.122,1,0,4.69,-1.57,"c",22,-0.122,1,0,4.69,-1.57,"yes"
1,"c",22,-0.122,1,0,4.69,-1.57,"h",3,0.139,1,0,4.69,-1.57,"yes"
7,"c",28,0.008,1,0,4.69,-1.57,"c",22,-0.122,1,0,4.69,-1.57,"yes"
7,"c",22,-0.122,1,0,4.69,-1.57,"c",22,-0.122,1,0,4.69,-1.57,"yes"
1,"c",22,-0.122,1,0,4.69,-1.57,"h",3,0.138,1,0,4.69,-1.57,"yes"
1,"c",22,-0.122,1,0,4.69,-1.57,"n",38,0.809,1,0,4.69,-1.57,"yes"
2,"o",40,-0.391,1,0,4.69,-1.57,"n",38,0.809,1,0,4.69,-1.57,"yes"
2,"n",38,0.809,1,0,4.69,-1.57,"o",40,-0.391,1,0,4.69,-1.57,"yes"
1,"c",22,-0.122,1,0,4.69,-1.57,"h",3,0.139,1,0,4.69,-1.57,"yes"
7,"c",22,-0.125,1,0,4.53,-1.265,"c",22,-0.125,1,0,4.53,-1.265,"yes"
1,"c",10,-0.095,1,0,4.53,-1.265,"c",10,-0.095,1,0,4.53,-1.265,"yes"
7,"c",22,-0.125,1,0,4.53,-1.265,"c",22,-0.125,1,0,4.53,-1.265,"yes"
7,"c",22,-0.125,1,0,4.53,-1.265,"c",22,-0.125,1,0,4.53,-1.265,"yes"
1,"c",22,-0.125,1,0,4.53,-1.265,"n",38,0.804,1,0,4.53,-1.265,"yes"
2,"n",38,0.804,1,0,4.53,-1.265,"o",40,-0.396,1,0,4.53,-1.265,"yes"
1,"c",22,-0.125,1,0,4.53,-1.265,"h",3,0.134,1,0,4.53,-1.265,"yes"
7,"c",22,-0.125,1,0,4.53,-1.265,"c",22,-0.125,1,0,4.53,-1.265,"yes"
1,"c",22,-0.125,1,0,4.53,-1.265,"h",3,0.134,1,0,4.53,-1.265,"yes"
1,"c",10,-0.095,1,0,4.53,-1.265,"h",3,0.055,1,0,4.53,-1.265,"yes"
1,"c",10,-0.095,1,0,4.53,-1.265,"h",3,0.055,1,0,4.53,-1.265,"yes"
7,"c",22,-0.125,1,0,4.53,-1.265,"c",22,-0.125,1,0,4.53,-1.265,"yes"
1,"c",10,-0.095,1,0,4.53,-1.265,"c",22,0.005,1,0,4.53,-1.265,"yes"
7,"c",29,0.005,1,0,4.53,-1.265,"c",22,0.005,1,0,4.53,-1.265,"yes"
7,"c",22,0.005,1,0,4.53,-1.265,"c",22,-0.125,1,0,4.53,-1.265,"yes"
1,"c",29,0.005,1,0,4.53,-1.265,"c",29,0.005,1,0,4.53,-1.265,"yes"
7,"c",22,-0.125,1,0,4.53,-1.265,"c",22,0.005,1,0,4.53,-1.265,"yes"
7,"c",29,0.005,1,0,4.53,-1.265,"c",22,0.005,1,0,4.53,-1.265,"yes"
1,"c",22,-0.114,0,0,1.46,-2.227,"n",38,0.817,0,0,1.46,-2.227,"yes"
2,"n",38,0.817,0,0,1.46,-2.227,"o",40,-0.384,0,0,1.46,-2.227,"yes"
7,"c",22,-0.114,0,0,1.46,-2.227,"c",22,-0.114,0,0,1.46,-2.227,"yes"
7,"c",22,-0.114,0,0,1.46,-2.227,"c",22,-0.114,0,0,1.46,-2.227,"yes"
1,"c",22,-0.114,0,0,1.46,-2.227,"h",3,0.146,0,0,1.46,-2.227,"yes"
1,"c",10,-0.091,1,0,6.57,-1.804,"c",10,-0.091,1,0,6.57,-1.804,"yes"
7,"c",27,0.009,1,0,6.57,-1.804,"c",22,-0.121,1,0,6.57,-1.804,"yes"
7,"c",22,-0.122,1,0,6.57,-1.804,"c",27,0.009,1,0,6.57,-1.804,"yes"
7,"c",27,0.009,1,0,6.57,-1.804,"c",22,-0.121,1,0,6.57,-1.804,"yes"
7,"c",22,-0.121,1,0,6.57,-1.804,"c",22,-0.121,1,0,6.57,-1.804,"yes"
1,"n",38,0.808,1,0,6.57,-1.804,"c",22,-0.121,1,0,6.57,-1.804,"yes"
1,"c",22,-0.121,1,0,6.57,-1.804,"h",3,0.138,1,0,6.57,-1.804,"yes"
1,"c",22,-0.121,1,0,6.57,-1.804,"h",3,0.138,1,0,6.57,-1.804,"yes"
1,"c",22,-0.121,1,0,6.57,-1.804,"h",3,0.138,1,0,6.57,-1.804,"yes"
