"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
37,"self-employed","married","basic.9y","no","yes","yes","cellular","jul","thu",171,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
45,"self-employed","divorced","university.degree","no","no","yes","cellular","may","fri",133,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
30,"admin.","single","university.degree","no","no","no","cellular","nov","fri",258,2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
51,"management","divorced","university.degree","no","no","no","cellular","may","wed",345,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
49,"self-employed","single","basic.9y","no","no","no","telephone","may","mon",58,10,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
40,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",250,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
41,"technician","married","professional.course","no","no","yes","cellular","aug","thu",898,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
58,"retired","married","basic.4y","no","yes","no","cellular","apr","thu",185,1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,"no"
49,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","thu",282,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
39,"technician","divorced","professional.course","no","yes","no","telephone","may","fri",135,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
48,"technician","married","basic.6y","no","no","yes","telephone","may","tue",175,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"blue-collar","married","unknown","unknown","no","yes","telephone","may","wed",181,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
36,"admin.","single","university.degree","unknown","no","no","telephone","may","wed",117,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
43,"blue-collar","married","basic.4y","no","no","yes","cellular","may","wed",69,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
30,"technician","single","university.degree","no","no","no","cellular","aug","thu",183,7,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
41,"technician","divorced","basic.4y","no","yes","no","telephone","may","tue",270,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
45,"blue-collar","married","high.school","no","yes","yes","cellular","nov","mon",449,2,5,3,"success",-1.1,94.767,-50.8,1.05,4963.6,"yes"
26,"admin.","single","high.school","no","yes","no","telephone","may","fri",160,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
36,"technician","married","professional.course","no","unknown","unknown","telephone","may","tue",155,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"management","married","university.degree","no","yes","no","cellular","nov","thu",205,6,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
61,"blue-collar","married","basic.6y","no","yes","yes","cellular","may","fri",403,1,3,2,"success",-1.8,93.876,-40,0.695,5008.7,"yes"
50,"admin.","divorced","basic.9y","no","no","no","telephone","may","fri",145,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
58,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","may","wed",173,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
58,"entrepreneur","married","university.degree","no","no","no","telephone","jul","wed",175,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
36,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",379,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
42,"self-employed","married","university.degree","no","no","no","cellular","jul","mon",84,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"blue-collar","married","unknown","no","yes","no","cellular","may","tue",128,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
24,"student","single","high.school","unknown","no","no","cellular","jul","tue",86,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
49,"management","married","university.degree","no","no","no","cellular","jul","mon",549,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
55,"unemployed","married","basic.4y","no","yes","no","telephone","sep","tue",6,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no"
48,"blue-collar","married","basic.4y","no","no","yes","telephone","jun","tue",291,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
35,"services","married","high.school","no","no","no","cellular","may","fri",301,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
32,"admin.","single","professional.course","no","yes","no","telephone","may","mon",16,11,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
67,"housemaid","divorced","professional.course","no","yes","no","cellular","nov","mon",655,2,5,5,"success",-1.1,94.767,-50.8,1.039,4963.6,"yes"
33,"management","married","university.degree","no","yes","no","cellular","aug","wed",113,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
48,"self-employed","married","university.degree","unknown","yes","no","telephone","may","thu",750,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
42,"services","married","university.degree","no","yes","no","cellular","apr","mon",257,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
40,"management","married","university.degree","no","no","yes","cellular","aug","tue",454,3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
41,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","wed",38,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
44,"self-employed","single","professional.course","no","yes","no","cellular","may","mon",775,5,999,1,"failure",-1.8,92.893,-46.2,1.354,5099.1,"yes"
25,"admin.","married","university.degree","no","yes","no","telephone","jun","fri",109,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
31,"technician","divorced","university.degree","no","yes","no","cellular","aug","thu",132,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
44,"blue-collar","married","basic.4y","no","unknown","unknown","telephone","jun","thu",471,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
25,"admin.","married","high.school","no","no","yes","telephone","may","tue",125,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
53,"unknown","married","unknown","unknown","no","no","cellular","aug","mon",51,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
45,"blue-collar","single","basic.9y","no","no","no","telephone","jun","mon",185,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
31,"technician","single","university.degree","no","no","no","telephone","oct","thu",154,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.794,5195.8,"yes"
54,"admin.","married","unknown","unknown","no","no","telephone","jun","fri",34,16,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
51,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","tue",334,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
24,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","fri",545,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
39,"services","married","basic.4y","no","no","no","telephone","may","thu",126,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
44,"blue-collar","married","basic.4y","unknown","no","no","cellular","may","tue",659,1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
51,"blue-collar","married","high.school","no","yes","no","cellular","may","wed",809,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"yes"
34,"technician","married","professional.course","no","no","no","cellular","may","fri",83,2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
23,"blue-collar","single","high.school","no","no","no","cellular","jul","wed",251,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
32,"management","divorced","university.degree","no","no","no","cellular","may","tue",342,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
29,"blue-collar","married","professional.course","no","no","no","telephone","may","wed",34,8,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
42,"technician","single","university.degree","no","yes","yes","cellular","aug","wed",275,8,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
60,"management","married","unknown","unknown","no","no","cellular","jul","mon",230,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
30,"technician","single","university.degree","no","no","yes","cellular","aug","fri",81,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
49,"blue-collar","married","basic.6y","no","no","no","cellular","aug","thu",139,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
30,"admin.","single","university.degree","no","yes","no","cellular","may","mon",232,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
58,"blue-collar","single","basic.9y","no","yes","no","cellular","may","wed",127,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
32,"admin.","married","professional.course","no","yes","no","cellular","jul","wed",173,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
51,"management","married","university.degree","no","yes","no","cellular","may","mon",131,2,999,4,"failure",-1.8,93.876,-40,0.697,5008.7,"no"
31,"self-employed","married","university.degree","no","yes","no","cellular","aug","fri",73,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
34,"technician","married","professional.course","no","yes","no","cellular","aug","fri",36,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
51,"admin.","single","university.degree","no","yes","yes","cellular","jun","fri",263,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no"
26,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","mon",159,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
39,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",217,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
41,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",216,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
34,"technician","married","professional.course","no","yes","no","cellular","jul","wed",144,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
64,"unemployed","divorced","basic.9y","no","yes","no","cellular","oct","wed",604,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"no"
46,"blue-collar","single","basic.6y","unknown","no","yes","cellular","may","thu",245,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
40,"management","married","high.school","no","yes","no","cellular","aug","wed",286,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
44,"admin.","married","university.degree","no","yes","no","cellular","may","tue",201,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
51,"blue-collar","divorced","basic.4y","no","yes","no","cellular","may","tue",314,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
52,"blue-collar","married","basic.4y","no","no","no","telephone","may","fri",136,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
34,"unemployed","married","basic.9y","no","no","no","cellular","may","mon",123,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
23,"student","single","high.school","no","yes","no","cellular","oct","mon",226,2,999,1,"failure",-1.1,94.601,-49.5,1.032,4963.6,"yes"
26,"student","single","high.school","no","yes","no","cellular","may","mon",113,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
36,"admin.","married","high.school","no","no","no","telephone","may","thu",263,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
24,"technician","single","university.degree","no","no","no","cellular","jul","thu",299,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
41,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",206,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
39,"unemployed","married","university.degree","no","yes","no","telephone","may","thu",168,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
36,"technician","divorced","professional.course","unknown","no","no","telephone","jun","mon",90,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
47,"retired","married","basic.4y","unknown","unknown","unknown","telephone","may","wed",441,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
33,"technician","married","professional.course","no","no","no","cellular","apr","thu",285,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"yes"
42,"technician","divorced","professional.course","unknown","no","yes","telephone","may","fri",286,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
33,"admin.","single","university.degree","no","yes","yes","cellular","aug","tue",275,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
36,"housemaid","married","basic.4y","no","no","no","cellular","aug","mon",73,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
43,"services","married","high.school","no","no","no","cellular","nov","thu",81,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
47,"blue-collar","married","basic.6y","no","yes","yes","cellular","jul","mon",298,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
42,"blue-collar","divorced","basic.9y","no","unknown","unknown","telephone","may","mon",100,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
31,"blue-collar","single","basic.9y","no","no","no","telephone","apr","thu",285,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.483,5099.1,"no"
31,"technician","married","basic.9y","no","no","yes","cellular","jul","thu",1319,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"yes"
36,"technician","single","professional.course","no","no","no","cellular","jun","fri",146,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"yes"
46,"services","married","basic.9y","no","no","yes","cellular","may","wed",227,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
35,"admin.","divorced","high.school","no","no","no","cellular","nov","mon",49,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
47,"management","married","basic.4y","unknown","no","no","telephone","may","fri",190,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
77,"management","married","unknown","no","yes","no","cellular","aug","fri",160,1,3,6,"success",-1.7,94.027,-38.3,0.905,4991.6,"yes"
37,"admin.","single","high.school","no","yes","no","telephone","jul","tue",49,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
49,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",388,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
39,"technician","single","university.degree","no","yes","yes","cellular","apr","mon",861,6,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
32,"admin.","single","high.school","no","no","yes","telephone","jun","fri",180,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
53,"self-employed","married","university.degree","no","no","no","cellular","aug","fri",59,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
30,"student","single","unknown","unknown","yes","no","telephone","may","mon",114,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
58,"retired","divorced","high.school","no","yes","no","cellular","jun","tue",145,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"no"
40,"technician","single","university.degree","no","no","no","cellular","nov","mon",130,1,7,2,"failure",-3.4,92.649,-30.1,0.714,5017.5,"yes"
39,"services","married","high.school","no","yes","yes","cellular","may","tue",200,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
37,"admin.","married","high.school","no","yes","no","telephone","may","mon",166,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"unknown","single","unknown","unknown","yes","no","telephone","jun","fri",94,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
35,"services","married","professional.course","no","yes","no","cellular","apr","thu",218,2,6,1,"success",-1.8,93.749,-34.6,0.644,5008.7,"yes"
32,"blue-collar","married","basic.4y","no","no","no","cellular","may","mon",299,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
54,"admin.","married","university.degree","no","yes","yes","cellular","aug","fri",204,1,999,1,"failure",-2.9,92.201,-31.4,0.849,5076.2,"yes"
32,"admin.","married","university.degree","no","yes","yes","cellular","aug","fri",131,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.881,5076.2,"no"
34,"entrepreneur","married","university.degree","no","no","yes","cellular","apr","fri",77,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
35,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
42,"technician","married","professional.course","no","no","no","cellular","aug","wed",96,1,999,1,"failure",-2.9,92.201,-31.4,0.879,5076.2,"no"
37,"management","single","university.degree","no","yes","no","telephone","may","fri",415,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"admin.","single","high.school","no","yes","no","cellular","jul","thu",130,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
35,"admin.","married","university.degree","no","no","no","telephone","may","tue",235,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
22,"blue-collar","single","basic.9y","no","yes","no","telephone","jul","mon",110,7,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
59,"technician","married","professional.course","no","yes","no","telephone","aug","wed",240,3,999,1,"failure",-2.9,92.201,-31.4,0.834,5076.2,"no"
32,"blue-collar","married","unknown","no","no","no","cellular","nov","thu",366,4,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
47,"blue-collar","married","high.school","no","yes","no","cellular","may","fri",181,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
